company,listing_country,locality,industry,sector,reporting_year,listing_year,incorporation_year,net_prof,tot_asst,bk_eqt,market_value,com_1,com_2,com_3,com_4,com_5,com_6,com_7,com_8,com_9,com_10,com_11,com_12,com_13,com_14,com_15,com_16,com_17,com_18,com_19,com_20,com_21,com_22,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,hr_24,hr_25,hr_26,hr_27,hr_28,hr_29,hr_30,prod_1,prod_2,prod_3,prod_4,prod_5,prod_6,env_1,env_2,env_3,env_4,env_5,env_6,env_7,env_8,env_9,env_10,env_11,env_12,env_13,env_14,env_15,ene_1,ene_2,ene_3,ene_4,ene_5,ene_6,ene_7,emi_1,emi_2,emi_3,emi_4,emi_5,emi_6,emi_7,emi_8,emi_9,emi_10,oth_1,oth_2,oth_3,oth_4,oth_5,oth_6,social_committee
Resource Generation Limited,South Africa,Multinational,Mining,Basic Materials,2014,2013,1993,-1042000,231996000,199009000,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resource Generation Limited,South Africa,Multinational,Mining,Basic Materials,2015,2013,1993,-4949000,196 674000,151 565000,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resource Generation Limited,South Africa,Multinational,Mining,Basic Materials,2016,2013,1993,-7657000,173 143 000,122 452000,0,4,0,4,4,0,4,4,5,0,0,0,0,0,5,4,4,4,0,0,0,0,5,4,4,4,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0,4,0,0,0,0,0,4,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Resource Generation Limited,South Africa,Multinational,Mining,Basic Materials,2017,2013,1993,-1974000,193 832000,134 523000,0,0,0,0,4,0,4,4,4,4,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,4,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4,0,4,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Resource Generation Limited,South Africa,Multinational,Mining,Basic Materials,2018,2013,1993,-10342000,197228000,122488000,0,0,0,0,4,0,4,4,4,0,0,0,0,0,4,0,4,0,0,0,0,0,4,4,4,4,0,0,0,0,0,4,4,0,0,5,0,0,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reunert Limited,South Africa,Multinational,General Industrials,Industrials,2014,1948,1913,19742000,9 399000000,6 725000000,9774000000,0,0,0,0,0,4,4,5,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,4,0,4,0,0,4,0,0,5,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Reunert Limited,South Africa,Multinational,General Industrials,Industrials,2015,1948,1913,1001000,9 909 000000,7 092 000000,10067000000,0,0,0,0,0,4,4,5,0,0,0,0,0,4,0,0,4,0,4,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,4,0,4,5,0,0,4,0,0,0,0,0,0,0,4,0,4,4,4,0,0,0,0,4,4,0,4,4,4,0,0,0,4,0,4,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0
Reunert Limited,South Africa,Multinational,General Industrials,Industrials,2016,1948,1913,963000,10 089000000,7 243000000,10112000000,4,0,0,0,0,4,4,5,0,4,0,0,0,5,0,0,0,0,4,0,0,4,4,4,0,0,4,0,0,0,5,5,0,0,4,0,5,4,0,4,0,4,5,0,0,4,0,0,0,0,0,0,0,4,0,4,4,4,0,0,4,0,4,0,0,4,4,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,0,5,0
Reunert Limited,South Africa,Multinational,General Industrials,Industrials,2017,1948,1913,1142000,10089000,7243000,10996000000,4,0,4,0,0,4,4,5,0,4,0,0,4,4,4,0,0,0,4,0,0,4,4,4,4,0,4,0,0,4,4,4,0,0,4,0,4,4,0,4,0,5,4,0,0,4,4,0,0,0,0,0,0,4,4,4,4,4,0,0,4,0,4,4,0,4,4,4,0,0,0,0,0,4,4,0,0,4,0,0,4,0,4,4,0,0,0,0,0,0,4,0,0,4,0,5,0
Reunert Limited,South Africa,Multinational,General Industrials,Industrials,2018,1948,1913,1152000,10453000,7526000,12243000000,4,0,4,0,0,4,4,5,0,0,0,0,0,5,4,0,4,0,0,0,0,4,4,4,4,0,4,0,0,4,5,5,0,4,4,0,5,4,0,4,0,4,5,4,0,0,4,4,0,0,0,0,0,5,4,4,0,4,0,0,0,4,4,4,0,0,5,4,0,0,0,4,0,4,5,4,0,4,4,0,0,0,0,0,0,4,4,0,0,0,4,4,0,4,0,5,1
Rex Trueform Clothing Company Ltd,South Africa,Multinational,General Retailers,Consumer Services,2014,1945,1937,-201000,325 381000,261 078 000,246200000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,1
Rex Trueform Clothing Company Ltd,South Africa,Multinational,General Retailers,Consumer Services,2015,1945,1937,22577000,341 532 000,262 410 000,231600000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,1
Rex Trueform Clothing Company Ltd,South Africa,Multinational,General Retailers,Consumer Services,2016,1945,1937,9574000,330 615 000,260 795 000,259300000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1
Rex Trueform Clothing Company Ltd,South Africa,Multinational,General Retailers,Consumer Services,2017,1945,1937,3175000,328748000,230336000,247600000,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1
Rex Trueform Clothing Company Ltd,South Africa,Multinational,General Retailers,Consumer Services,2018,1945,1937,12820000,348499000,243139000,421600000,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,4,0,4,4,4,5,5,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,1
Rogers & Co,Mauritius,Multinational,General Industrials,Industrials,2014,1990,1899,2423000,22634600000,15049900000,5091315060,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0
Rogers & Co,Mauritius,Multinational,General Industrials,Industrials,2015,1990,1899,0,29450000000,16419900000,7561359000,4,0,4,0,0,4,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,4,4,4,0,4,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0
Rogers & Co,Mauritius,Multinational,General Industrials,Industrials,2016,1990,1899,0,31358800000,18169600000,7057268400,4,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,4,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Rogers & Co,Mauritius,Multinational,General Industrials,Industrials,2017,1990,1899,1334000,89832000,51755000,7384927290,4,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,4,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,1
Rogers & Co,Mauritius,Multinational,General Industrials,Industrials,2018,1990,1899,2949000,88026000,51733000,8569540200,4,0,4,4,0,4,0,4,4,0,0,0,0,4,4,0,0,4,4,4,0,4,0,4,0,0,0,4,0,0,4,4,0,0,4,0,0,4,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,4,0,4,0
Rolfes Holdings Limited,South Africa,Multinational,Chemicals,Basic Materials,2014,2000,1925,16880000,793 370 000,342 238000,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Rolfes Holdings Limited,South Africa,Multinational,Chemicals,Basic Materials,2015,2000,1925,3310000,1 061 617 000,491 897000,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,4,4,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Rolfes Holdings Limited,South Africa,Multinational,Chemicals,Basic Materials,2016,2000,1925,928000,985 127000,485 632000,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Rolfes Holdings Limited,South Africa,Multinational,Chemicals,Basic Materials,2017,2000,1925,10291000,985127000,485632000,0,0,0,0,0,0,4,3,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,3,4,4,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,0,0,4,0,4,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,1
Rolfes Holdings Limited,South Africa,Multinational,Chemicals,Basic Materials,2018,2000,1925,"108, 031,000",0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,3,4,3,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,4,4,0,0,4,0,4,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1
Royal Bafokeng Platinum Limited,South Africa,Local,Mining,Basic Materials,2014,2010,,5988000,19 759300000,14 484300000,0,4,0,4,0,0,4,4,4,4,4,0,0,4,4,4,0,4,4,0,0,0,4,5,4,4,0,4,4,0,4,5,5,0,5,4,0,5,4,4,4,0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,0,4,4,4,4,4,0,5,0,4,0,4,0,4,0,4,0,0,0,5,0,0,4,0,4,4,0,4,0,0,0,0,4,4,0,4,0,0,1
Royal Bafokeng Platinum Limited,South Africa,Local,Mining,Basic Materials,2015,2010,,-45203000,20 317900000,14 813900000,0,5,0,5,0,0,4,5,5,5,0,0,0,3,5,5,0,5,0,0,0,0,5,5,5,5,0,5,5,0,0,5,5,0,5,5,0,0,0,4,4,0,4,4,0,0,0,0,4,0,4,0,0,0,4,4,0,4,0,0,0,0,4,4,5,0,5,4,4,0,0,0,5,0,4,4,0,0,5,4,0,0,0,0,4,0,0,0,0,0,5,0,4,0,0,0,0,1
Royal Bafokeng Platinum Limited,South Africa,Local,Mining,Basic Materials,2016,2010,,255000,22 145400000,14 423900000,0,5,0,4,4,0,4,4,4,4,0,0,0,5,5,4,0,5,0,0,0,0,5,5,5,4,0,4,0,0,0,5,5,0,5,5,0,0,4,0,5,0,4,5,0,0,0,5,0,0,0,0,0,0,0,4,4,4,4,0,4,4,5,4,4,0,4,5,5,0,0,0,4,0,4,0,0,0,5,5,0,5,0,5,5,0,0,0,0,0,0,4,4,0,4,0,0,1
Royal Bafokeng Platinum Limited,South Africa,Local,Mining,Basic Materials,2017,2010,,-7527000,221454000,144239000,5483000000,4,0,4,0,0,4,4,4,4,0,4,0,4,4,4,4,4,0,0,0,0,4,4,4,4,0,4,4,0,0,4,4,0,4,4,0,0,4,0,4,0,5,4,0,0,0,0,4,4,4,0,0,0,0,4,0,4,0,0,4,0,4,4,4,0,4,4,4,0,0,0,4,0,5,0,0,0,5,0,0,4,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,1
Royal Bafokeng Platinum Limited,South Africa,Local,Mining,Basic Materials,2018,2010,,1556000,255106000,15729000,5574000000,4,4,4,0,0,4,4,4,4,0,0,0,4,5,4,3,4,0,0,0,0,4,4,4,4,0,4,4,0,0,5,5,0,4,4,0,4,0,0,5,0,5,4,0,0,0,0,4,4,4,0,0,0,0,4,4,4,4,0,0,0,4,4,4,0,4,4,4,0,0,0,4,0,4,4,0,0,4,0,0,4,0,4,4,0,0,0,0,0,0,4,4,0,4,0,0,1
Safaricom,Kenya,Local,Telecommunications,Telecommunications,2014,2008,1997,23017540000,156957626,104276531,494808035.8,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,4,0,0,0,4,4,4,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,4,4,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Safaricom,Kenya,Local,Telecommunications,Telecommunications,2015,2008,1997,31871303000,159182579,116739041,683115547.4,4,0,0,0,0,0,0,4,4,0,4,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,1
Safaricom,Kenya,Local,Telecommunications,Telecommunications,2016,2008,1997,38104290000,161686996,107489243,677105733.2,4,0,4,0,0,0,4,4,4,0,0,0,4,4,0,0,4,4,0,0,0,4,4,4,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,4,0,0,4,4,4,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Safaricom,Kenya,Local,Telecommunications,Telecommunications,2017,2008,1997,48255000,24551000,108113000,767252946.2,0,0,0,0,0,4,4,4,4,0,0,0,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
Safaricom,Kenya,Local,Telecommunications,Telecommunications,2018,2008,1997,53814000,26150000,123064000,1242028268,4,0,4,0,0,4,4,4,4,0,0,0,0,4,4,0,0,4,0,0,0,4,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sameer Africa,Kenya,Multinational,Automobile and Parts,Consumer Goods,2014,1994,1927,66929000,3857392000,2536444000,1670054358,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,0,4,0,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sameer Africa,Kenya,Multinational,Automobile and Parts,Consumer Goods,2015,1994,1927,-15652000,3751225000,2492447000,1043783973.75,4,0,4,0,0,4,0,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,0,4,0,0,3,0,0,0,4,4,0,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sameer Africa,Kenya,Multinational,Automobile and Parts,Consumer Goods,2016,1994,1927,-652101000,3290867000,1835194000,779358700.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sameer Africa,Kenya,Multinational,Automobile and Parts,Consumer Goods,2017,1994,1927,13029000,1698490000,1837854000,779358700.4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
Sameer Africa,Kenya,Multinational,Automobile and Parts,Consumer Goods,2018,1994,1927,-529320000,2587824000,1129578000,514933427.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santova Limited,South Africa,Multinational,Industrial Transportation,Industrials,2014,2000,2000,30587000,733 486000,230 289000,0,4,0,4,0,0,0,4,5,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,4,4,0,0,5,0,5,4,0,4,0,4,5,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,1
Santova Limited,South Africa,Multinational,Industrial Transportation,Industrials,2015,2000,2000,39220000,1 023 165000,386 415 000,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,3,0,0,0,4,3,0,4,4,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,1
Santova Limited,South Africa,Multinational,Industrial Transportation,Industrials,2016,2000,2000,49895000,896 072000,365 567000,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,0,4,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,1
Santova Limited,South Africa,Multinational,Industrial Transportation,Industrials,2017,2000,2000,64620000,896072000,365567000,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,3,0,0,3,0,0,4,4,0,0,4,0,0,4,0,0,0,4,5,3,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,1
Santova Limited,South Africa,Multinational,Industrial Transportation,Industrials,2018,2000,2000,71267000,964376000,416172000,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,4,0,0,0,0,0,0,4,4,0,0,4,0,0,4,0,0,0,4,5,0,0,0,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,3,3,0,0,0,0,0,0,4,4,0,4,0,4,1
Sappi Limited,South Africa,Multinational,Forestry and Paper,Basic Materials,2014,,1936,135000,4913000000,1378000000,2025000000,4,0,4,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,4,5,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,4,0,0,0,5,0,4,4,4,0,0,0,4,0,4,0,0,0,5,0,0,0,4,0,4,5,0,4,5,0,0,4,0,4,4,0,4,0,0,0,0,4,4,0,4,0,0,1
Sappi Limited,South Africa,Multinational,Forestry and Paper,Basic Materials,2015,,1936,167000,5177000000,1015000000,1539000000,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,0,0,4,0,0,5,0,0,0,4,0,0,0,5,0,0,4,4,0,0,0,0,0,4,0,4,4,0,0,0,0,4,0,5,4,0,0,5,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,1
Sappi Limited,South Africa,Multinational,Forestry and Paper,Basic Materials,2016,,1936,319000,5247000000,1044000000,2796000000,4,0,4,0,0,4,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,0,0,0,0,0,4,0,4,0,4,0,0,0,4,0,5,4,0,0,5,0,0,4,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,1
Sappi Limited,South Africa,Multinational,Forestry and Paper,Basic Materials,2017,,1936,338000000,254000000,1947000,3633000000,4,0,4,0,0,4,4,5,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,5,5,0,4,4,0,0,0,0,4,0,4,4,0,0,0,0,0,0,3,0,0,0,5,3,4,4,4,0,0,0,5,0,0,0,4,0,4,0,0,0,4,0,4,4,4,0,4,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,1
Sappi Limited,South Africa,Multinational,Forestry and Paper,Basic Materials,2018,,1936,323000000,8 168 163000,1 320 958000,3383000000,4,4,4,0,0,5,4,5,4,0,0,0,4,4,0,0,4,0,0,0,0,4,5,4,4,0,4,4,0,0,5,5,0,0,5,0,4,3,0,3,4,5,4,4,0,0,0,0,0,0,0,0,0,5,5,0,4,4,0,0,4,4,4,4,0,4,4,4,0,4,0,4,0,4,4,0,0,4,0,0,4,0,4,4,0,4,0,0,0,0,4,4,0,4,0,0,1
Sasini,Kenya,Local,Food Producers,Consumer Goods,2014,1965,1952,45421000,12595164000,11143951000,2930513175,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sasini,Kenya,Local,Food Producers,Consumer Goods,2015,1965,1952,1101212000,13106139000,11361605000,4458485025,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sasini,Kenya,Local,Food Producers,Consumer Goods,2016,1965,1952,761850000,13196025000,11315877000,4378665600,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
